client_id,genre,age,ville,canal_acquisition,segment_marketing,nb_achats,ca_total,panier_moyen,derniere_achat,recence_jours,frequence_mensuelle,churn
4658,F,32,Abidjan,Mobile Money,Nouveau,36,1077801.0,29938.916666666668,2024-10-29,63,1.0,0
4659,M,41,Abidjan,Mobile Money,Nouveau,4,38672.0,9668.0,2024-09-05,117,0.1111111111111111,1
4660,F,59,Yamoussoukro,Mobile Money,Nouveau,24,598428.0,24934.5,2024-12-19,12,0.6666666666666666,0
4661,M,38,Abidjan,Boutique,Occasionnel,8,217366.0,27170.75,2024-07-24,160,0.2222222222222222,1
4662,M,25,Abidjan,Site Web,Nouveau,6,65708.0,10951.333333333334,2024-10-08,84,0.16666666666666666,0
4663,F,27,San-Pédro,Mobile Money,Régulier,17,588739.0,34631.705882352944,2024-12-30,1,0.4722222222222222,0
4664,F,34,Abidjan,Mobile Money,Nouveau,31,954460.0,30789.032258064515,2024-12-20,11,0.8611111111111112,0
4665,M,27,Daloa,Mobile Money,Nouveau,27,910154.0,33709.40740740741,2024-09-29,93,0.75,1
4666,F,27,Abidjan,Mobile Money,Nouveau,35,798865.0,22824.714285714286,2024-12-25,6,0.9722222222222222,0
4667,M,44,Man,Mobile Money,Nouveau,2,50531.0,25265.5,2023-10-20,438,0.05555555555555555,1
4668,F,45,Abidjan,Mobile Money,Régulier,3,43468.0,14489.333333333334,2024-10-09,83,0.08333333333333333,1
4669,M,18,Bouaké,Réseaux sociaux,Nouveau,29,1036628.0,35745.793103448275,2024-08-27,126,0.8055555555555556,1
4670,F,25,Bouaké,Site Web,Régulier,33,831453.0,25195.545454545456,2024-12-28,3,0.9166666666666666,0
4671,F,28,Bouaké,Mobile Money,Occasionnel,23,530004.0,23043.652173913044,2024-12-20,11,0.6388888888888888,0
4672,F,40,San-Pédro,Mobile Money,Nouveau,22,1009111.0,45868.681818181816,2024-10-26,66,0.6111111111111112,0
4673,F,46,Abidjan,Mobile Money,Nouveau,27,941606.0,34874.2962962963,2024-11-15,46,0.75,0
4674,F,63,Abidjan,Boutique,Occasionnel,23,696291.0,30273.521739130436,2024-11-24,37,0.6388888888888888,0
4675,M,28,Korhogo,Boutique,Occasionnel,32,738807.0,23087.71875,2024-12-11,20,0.8888888888888888,0
4676,F,29,Korhogo,Réseaux sociaux,Occasionnel,44,864626.0,19650.590909090908,2024-11-29,32,1.2222222222222223,0
4677,F,40,Abidjan,Site Web,Régulier,32,1117775.0,34930.46875,2024-12-28,3,0.8888888888888888,0
4678,F,26,Bouaké,Boutique,Nouveau,6,147007.0,24501.166666666668,2024-09-06,116,0.16666666666666666,1
4679,F,32,Daloa,Mobile Money,Occasionnel,31,981340.0,31656.129032258064,2024-12-23,8,0.8611111111111112,0
4680,M,29,Daloa,Site Web,Occasionnel,22,738624.0,33573.818181818184,2024-09-20,102,0.6111111111111112,1
4681,M,18,Korhogo,Partenaire,Nouveau,35,994041.0,28401.17142857143,2024-12-30,1,0.9722222222222222,0
4682,F,35,San-Pédro,Mobile Money,Occasionnel,31,1152161.0,37166.48387096774,2024-11-17,44,0.8611111111111112,0
4683,M,31,Abidjan,Réseaux sociaux,Occasionnel,35,757874.0,21653.542857142857,2024-11-03,58,0.9722222222222222,0
4684,M,47,Bouaké,Mobile Money,Occasionnel,28,749734.0,26776.214285714286,2024-12-15,16,0.7777777777777778,0
4685,M,34,Abidjan,Site Web,Régulier,34,1003128.0,29503.764705882353,2024-11-04,57,0.9444444444444444,0
4686,F,20,Abidjan,Mobile Money,Nouveau,24,635595.0,26483.125,2024-11-28,33,0.6666666666666666,0
4687,F,31,San-Pédro,Site Web,Occasionnel,32,638902.0,19965.6875,2024-11-27,34,0.8888888888888888,0
4688,F,18,Bouaké,Mobile Money,Régulier,24,603945.0,25164.375,2024-11-16,45,0.6666666666666666,0
4689,M,20,Abidjan,Boutique,Occasionnel,38,1338026.0,35211.21052631579,2024-11-16,45,1.0555555555555556,0
4690,M,40,Yamoussoukro,Site Web,Régulier,31,629659.0,20311.58064516129,2024-11-11,50,0.8611111111111112,0
4691,F,31,Abidjan,Site Web,Occasionnel,26,767942.0,29536.23076923077,2024-12-08,23,0.7222222222222222,0
4692,F,44,Abidjan,Site Web,Occasionnel,4,380484.0,95121.0,2024-04-17,258,0.1111111111111111,1
4693,M,18,Bouaké,Mobile Money,Nouveau,33,999666.0,30292.909090909092,2024-12-20,11,0.9166666666666666,0
4694,M,31,Daloa,Site Web,Régulier,37,692760.0,18723.243243243243,2024-12-06,25,1.0277777777777777,0
4695,F,28,Abidjan,Mobile Money,Occasionnel,2,101091.0,50545.5,2023-12-21,376,0.05555555555555555,1
4696,M,44,Abidjan,Site Web,Nouveau,30,1184511.0,39483.7,2024-12-18,13,0.8333333333333334,0
4697,F,41,Bouaké,Mobile Money,Nouveau,1,6827.0,6827.0,2024-01-15,351,0.027777777777777776,1
4698,F,41,Abidjan,Boutique,Nouveau,19,311987.0,16420.36842105263,2024-11-22,39,0.5277777777777778,0
4699,M,50,Man,Boutique,Occasionnel,30,1219336.0,40644.53333333333,2024-10-21,71,0.8333333333333334,0
4700,M,29,Abidjan,Partenaire,Nouveau,1,23256.0,23256.0,2024-07-16,168,0.027777777777777776,1
4701,M,48,Korhogo,Site Web,Fidèle,28,643490.0,22981.785714285714,2024-12-21,10,0.7777777777777778,0
4702,F,22,Abidjan,Mobile Money,Fidèle,35,1117417.0,31926.2,2024-12-15,16,0.9722222222222222,1
4703,F,22,Abidjan,Site Web,VIP,23,723532.0,31457.91304347826,2024-12-14,17,0.6388888888888888,0
4704,F,42,Abidjan,Mobile Money,Nouveau,29,721531.0,24880.379310344826,2024-12-27,4,0.8055555555555556,0
4705,F,18,Daloa,Mobile Money,Occasionnel,32,644505.0,20140.78125,2024-12-24,7,0.8888888888888888,0
4706,F,40,Divo,Boutique,Fidèle,31,881784.0,28444.645161290322,2024-12-04,27,0.8611111111111112,0
4707,F,35,Abidjan,Site Web,Régulier,1,98794.0,98794.0,2023-10-16,442,0.027777777777777776,1
4708,F,45,Abidjan,Partenaire,Nouveau,28,690777.0,24670.60714285714,2024-12-01,30,0.7777777777777778,0
4709,F,33,Abidjan,Partenaire,Fidèle,20,387298.0,19364.9,2024-11-25,36,0.5555555555555556,0
4710,F,34,Bouaké,Mobile Money,Occasionnel,24,684237.0,28509.875,2024-12-22,9,0.6666666666666666,0
4711,M,39,Abidjan,Mobile Money,Régulier,31,707904.0,22835.612903225807,2024-12-22,9,0.8611111111111112,0
4712,F,26,Korhogo,Réseaux sociaux,VIP,27,1171621.0,43393.37037037037,2024-10-24,68,0.75,0
4713,M,26,Abidjan,Mobile Money,VIP,26,682304.0,26242.46153846154,2024-12-22,9,0.7222222222222222,0
4714,M,39,Daloa,Boutique,Occasionnel,8,521868.0,65233.5,2024-10-20,72,0.2222222222222222,0
4715,M,33,San-Pédro,Partenaire,Nouveau,18,817763.0,45431.27777777778,2024-12-10,21,0.5,0
4716,F,29,Abidjan,Mobile Money,Régulier,33,862485.0,26135.909090909092,2024-12-17,14,0.9166666666666666,0
4717,F,33,Abidjan,Boutique,Régulier,33,1116599.0,33836.333333333336,2024-10-21,71,0.9166666666666666,0
4718,M,51,Korhogo,Réseaux sociaux,Occasionnel,39,1026648.0,26324.30769230769,2024-11-18,43,1.0833333333333333,0
4719,F,29,Abidjan,Site Web,Occasionnel,42,1439726.0,34279.19047619047,2024-12-14,17,1.1666666666666667,0
4720,F,28,Bouaké,Partenaire,Occasionnel,33,837585.0,25381.363636363636,2024-09-22,100,0.9166666666666666,1
4721,F,18,Korhogo,Site Web,Occasionnel,31,846188.0,27296.387096774193,2024-10-24,68,0.8611111111111112,1
4722,M,33,Abidjan,Mobile Money,Fidèle,33,941280.0,28523.636363636364,2024-12-17,14,0.9166666666666666,0
4724,M,43,Abidjan,Site Web,Occasionnel,3,100977.0,33659.0,2024-09-06,116,0.08333333333333333,1
4725,F,35,Bouaké,Partenaire,Occasionnel,24,449724.0,18738.5,2024-11-25,36,0.6666666666666666,0
4726,F,44,Abidjan,Boutique,Occasionnel,26,853037.0,32809.11538461538,2024-07-24,160,0.7222222222222222,1
4727,M,42,Abidjan,Boutique,Occasionnel,2,25431.0,12715.5,2023-11-01,426,0.05555555555555555,1
4728,F,46,Abidjan,Mobile Money,Nouveau,30,1417780.0,47259.333333333336,2024-11-13,48,0.8333333333333334,0
4729,M,44,Abidjan,Mobile Money,Régulier,34,1133695.0,33343.970588235294,2024-12-22,9,0.9444444444444444,0
4730,F,51,Abidjan,Partenaire,Régulier,35,953362.0,27238.914285714287,2024-11-22,39,0.9722222222222222,0
4731,F,32,Abidjan,Partenaire,Occasionnel,30,1012508.0,33750.26666666667,2024-10-01,91,0.8333333333333334,1
4732,M,19,Bouaké,Boutique,Fidèle,4,140303.0,35075.75,2024-10-11,81,0.1111111111111111,0
4733,F,41,Abidjan,Partenaire,VIP,33,1335765.0,40477.72727272727,2024-12-26,5,0.9166666666666666,1
4734,F,42,Abidjan,Boutique,Régulier,42,1008030.0,24000.714285714286,2024-12-15,16,1.1666666666666667,0
4735,M,51,Abidjan,Réseaux sociaux,Fidèle,34,1534763.0,45140.08823529412,2024-10-25,67,0.9444444444444444,0
4736,M,48,Abidjan,Site Web,Occasionnel,31,635424.0,20497.548387096773,2024-11-16,45,0.8611111111111112,0
4738,F,40,Abidjan,Site Web,Fidèle,33,798710.0,24203.333333333332,2024-11-20,41,0.9166666666666666,0
4739,F,36,Bouaké,Site Web,Régulier,5,154966.0,30993.2,2024-09-17,105,0.1388888888888889,1
4740,M,18,Daloa,Réseaux sociaux,Nouveau,31,829707.0,26764.74193548387,2024-11-23,38,0.8611111111111112,0
4741,F,37,Yamoussoukro,Boutique,Nouveau,2,30961.0,15480.5,2024-09-05,117,0.05555555555555555,1
4742,F,27,Abidjan,Réseaux sociaux,Occasionnel,1,10308.0,10308.0,2022-01-26,1070,0.027777777777777776,1
4743,M,36,San-Pédro,Mobile Money,Régulier,38,1010546.0,26593.315789473683,2024-12-20,11,1.0555555555555556,1
4744,F,34,Bouaké,Mobile Money,Occasionnel,3,155915.0,51971.666666666664,2024-04-23,252,0.08333333333333333,1
4745,F,39,Bouaké,Site Web,Régulier,26,479746.0,18451.76923076923,2024-12-12,19,0.7222222222222222,0
4746,F,32,Abidjan,Site Web,Régulier,37,1004818.0,27157.243243243243,2024-12-02,29,1.0277777777777777,0
4747,F,44,Abidjan,Réseaux sociaux,Nouveau,29,664492.0,22913.51724137931,2024-11-28,33,0.8055555555555556,0
4748,M,18,Abidjan,Mobile Money,Nouveau,35,916094.0,26174.114285714284,2024-07-10,174,0.9722222222222222,1
4749,M,36,Abidjan,Mobile Money,Régulier,2,16303.0,8151.5,2024-01-09,357,0.05555555555555555,1
4750,F,47,Yamoussoukro,Boutique,Nouveau,42,1426452.0,33963.142857142855,2024-12-19,12,1.1666666666666667,1
4751,F,54,Abidjan,Réseaux sociaux,Fidèle,29,899781.0,31026.931034482757,2024-11-03,58,0.8055555555555556,0
4752,M,42,Abidjan,Partenaire,Fidèle,3,55769.0,18589.666666666668,2024-11-16,45,0.08333333333333333,0
4753,F,52,Abidjan,Réseaux sociaux,Occasionnel,31,629235.0,20297.90322580645,2024-09-10,112,0.8611111111111112,1
4754,F,35,Abidjan,Boutique,Occasionnel,34,1451389.0,42687.91176470588,2024-12-12,19,0.9444444444444444,1
4755,M,34,Abidjan,Réseaux sociaux,Fidèle,3,65712.0,21904.0,2023-04-08,633,0.08333333333333333,1
4756,M,39,Abidjan,Mobile Money,Fidèle,34,889943.0,26174.79411764706,2024-12-13,18,0.9444444444444444,0
4757,F,33,Abidjan,Partenaire,Occasionnel,5,138394.0,27678.8,2024-10-06,86,0.1388888888888889,0
4758,M,25,Abidjan,Boutique,VIP,40,1225563.0,30639.075,2024-12-13,18,1.1111111111111112,0
4759,F,28,Bouaké,Boutique,Occasionnel,38,1149045.0,30238.026315789473,2024-12-11,20,1.0555555555555556,0
4760,M,21,Man,Boutique,Nouveau,36,1805456.0,50151.555555555555,2024-12-27,4,1.0,0
4761,F,39,Korhogo,Site Web,Occasionnel,34,1333461.0,39219.44117647059,2024-12-01,30,0.9444444444444444,0
4762,F,34,Bouaké,Mobile Money,Régulier,33,850759.0,25780.575757575756,2024-12-06,25,0.9166666666666666,0
4763,M,30,Abidjan,Mobile Money,VIP,33,975486.0,29560.18181818182,2024-11-17,44,0.9166666666666666,0
4764,F,27,Yamoussoukro,Site Web,Nouveau,20,445989.0,22299.45,2024-11-29,32,0.5555555555555556,0
4765,F,39,Man,Partenaire,Occasionnel,26,1078427.0,41477.96153846154,2024-11-11,50,0.7222222222222222,0
4766,F,42,Abidjan,Site Web,Occasionnel,25,692426.0,27697.04,2024-09-27,95,0.6944444444444444,1
4767,M,21,Abidjan,Mobile Money,Fidèle,34,834323.0,24538.91176470588,2024-12-21,10,0.9444444444444444,0
4768,M,19,Daloa,Site Web,Régulier,30,730713.0,24357.1,2024-10-30,62,0.8333333333333334,0
4769,F,44,Abidjan,Mobile Money,Nouveau,31,966439.0,31175.451612903227,2024-10-15,77,0.8611111111111112,0
4770,M,18,Daloa,Mobile Money,Fidèle,23,1026627.0,44635.95652173913,2024-12-09,22,0.6388888888888888,0
4771,M,40,Abidjan,Mobile Money,Régulier,31,893117.0,28810.225806451614,2024-11-24,37,0.8611111111111112,0
4772,F,51,Abidjan,Boutique,Fidèle,32,875192.0,27349.75,2024-12-21,10,0.8888888888888888,0
4773,F,51,Daloa,Mobile Money,Fidèle,4,202156.0,50539.0,2023-10-30,428,0.1111111111111111,1
4774,F,42,Yamoussoukro,Mobile Money,Nouveau,25,1114045.0,44561.8,2024-11-19,42,0.6944444444444444,0
4775,F,41,Bouaké,Mobile Money,VIP,19,396674.0,20877.57894736842,2024-10-25,67,0.5277777777777778,0
4776,F,58,San-Pédro,Site Web,Occasionnel,34,941803.0,27700.08823529412,2024-11-16,45,0.9444444444444444,0
4777,F,18,San-Pédro,Mobile Money,VIP,27,507726.0,18804.666666666668,2024-12-22,9,0.75,0
4778,F,28,Abidjan,Mobile Money,Nouveau,27,731684.0,27099.40740740741,2024-12-18,13,0.75,1
4779,F,43,Abengourou,Boutique,Régulier,33,829455.0,25135.0,2024-12-25,6,0.9166666666666666,0
4780,M,30,Abidjan,Site Web,Nouveau,39,1209482.0,31012.358974358973,2024-11-11,50,1.0833333333333333,0
4781,F,47,Abidjan,Réseaux sociaux,Nouveau,3,71195.0,23731.666666666668,2024-02-07,328,0.08333333333333333,1
4782,M,33,San-Pédro,Boutique,VIP,30,998167.0,33272.23333333333,2024-11-02,59,0.8333333333333334,0
4783,M,35,Abidjan,Site Web,Nouveau,3,120582.0,40194.0,2023-08-21,498,0.08333333333333333,1
4784,M,30,Korhogo,Réseaux sociaux,Nouveau,32,667879.0,20871.21875,2024-11-29,32,0.8888888888888888,0
4785,M,28,Abidjan,Site Web,Fidèle,32,1392999.0,43531.21875,2024-10-14,78,0.8888888888888888,0
4786,M,27,Abidjan,Boutique,Occasionnel,33,869824.0,26358.303030303032,2024-11-24,37,0.9166666666666666,0
4787,F,36,Abidjan,Mobile Money,Occasionnel,5,210697.0,42139.4,2024-10-04,88,0.1388888888888889,0
4788,M,25,Bouaké,Mobile Money,VIP,28,678188.0,24221.0,2024-12-23,8,0.7777777777777778,0
4789,F,44,San-Pédro,Mobile Money,Occasionnel,19,854161.0,44955.84210526316,2024-11-30,31,0.5277777777777778,0
4790,M,41,Abidjan,Boutique,Nouveau,37,865793.0,23399.81081081081,2024-12-25,6,1.0277777777777777,0
4791,F,46,Abidjan,Partenaire,Régulier,6,83338.0,13889.666666666666,2024-09-19,103,0.16666666666666666,1
4792,F,21,Abidjan,Mobile Money,Régulier,31,1158829.0,37381.58064516129,2024-11-04,57,0.8611111111111112,0
4793,F,18,Abidjan,Boutique,Nouveau,23,755559.0,32850.391304347824,2024-10-15,77,0.6388888888888888,0
4794,M,33,Bouaké,Partenaire,Occasionnel,4,130476.0,32619.0,2023-09-30,458,0.1111111111111111,1
4795,F,65,Yamoussoukro,Site Web,Occasionnel,3,155806.0,51935.333333333336,2024-04-08,267,0.08333333333333333,1
4796,F,47,Abidjan,Mobile Money,Nouveau,23,677590.0,29460.434782608696,2024-11-13,48,0.6388888888888888,1
4797,F,27,Abidjan,Partenaire,Nouveau,37,1432027.0,38703.43243243243,2024-12-05,26,1.0277777777777777,1
4798,F,38,Bouaké,Mobile Money,Fidèle,33,829350.0,25131.81818181818,2024-12-21,10,0.9166666666666666,0
4799,M,42,Abidjan,Mobile Money,Nouveau,2,91988.0,45994.0,2024-10-23,69,0.05555555555555555,0
4800,M,18,Abidjan,Boutique,Nouveau,28,892861.0,31887.89285714286,2024-11-06,55,0.7777777777777778,0
4801,F,49,Bouaké,Mobile Money,Fidèle,31,1021404.0,32948.51612903226,2024-12-06,25,0.8611111111111112,0
4802,F,32,Abidjan,Réseaux sociaux,Occasionnel,26,915409.0,35208.03846153846,2024-12-24,7,0.7222222222222222,0
4803,F,33,Abidjan,Mobile Money,Fidèle,2,17092.0,8546.0,2023-11-20,407,0.05555555555555555,1
4804,F,34,Abidjan,Réseaux sociaux,Fidèle,29,885083.0,30520.103448275862,2024-12-06,25,0.8055555555555556,0
4805,M,46,Daloa,Mobile Money,Occasionnel,35,696218.0,19891.942857142858,2024-10-23,69,0.9722222222222222,0
4806,M,25,Abidjan,Partenaire,Occasionnel,28,864160.0,30862.85714285714,2024-12-21,10,0.7777777777777778,0
4807,F,18,San-Pédro,Mobile Money,Nouveau,4,115142.0,28785.5,2024-06-04,210,0.1111111111111111,1
4808,M,37,Abidjan,Partenaire,Nouveau,5,146276.0,29255.2,2024-07-25,159,0.1388888888888889,1
4809,F,18,Abidjan,Mobile Money,Nouveau,23,763965.0,33215.86956521739,2024-11-19,42,0.6388888888888888,0
4810,M,30,Daloa,Réseaux sociaux,Occasionnel,24,365186.0,15216.083333333334,2024-12-25,6,0.6666666666666666,0
4811,F,47,Abidjan,Réseaux sociaux,Occasionnel,31,828481.0,26725.1935483871,2024-12-26,5,0.8611111111111112,0
4812,M,40,Abidjan,Boutique,Régulier,25,1041458.0,41658.32,2024-11-20,41,0.6944444444444444,0
4813,F,45,Abidjan,Mobile Money,Nouveau,21,577055.0,27478.809523809523,2024-11-30,31,0.5833333333333334,0
4814,M,40,Yamoussoukro,Site Web,Occasionnel,30,1150570.0,38352.333333333336,2024-12-28,3,0.8333333333333334,0
4815,F,60,Abidjan,Site Web,Nouveau,32,849887.0,26558.96875,2024-12-05,26,0.8888888888888888,0
4816,F,27,San-Pédro,Boutique,Nouveau,31,1055840.0,34059.354838709674,2024-12-19,12,0.8611111111111112,1
4817,F,38,Abidjan,Site Web,Régulier,32,721039.0,22532.46875,2024-12-20,11,0.8888888888888888,0
4818,F,29,Abidjan,Partenaire,Régulier,7,147570.0,21081.428571428572,2024-10-07,85,0.19444444444444445,1
4819,M,44,Abidjan,Partenaire,Occasionnel,27,741215.0,27452.40740740741,2024-12-25,6,0.75,0
4820,M,33,Abidjan,Boutique,Occasionnel,30,1209226.0,40307.53333333333,2024-11-06,55,0.8333333333333334,0
4821,M,52,San-Pédro,Mobile Money,Occasionnel,32,1227854.0,38370.4375,2024-12-19,12,0.8888888888888888,0
4822,F,28,Abidjan,Mobile Money,Fidèle,24,407330.0,16972.083333333332,2024-08-29,124,0.6666666666666666,1
4823,M,49,Korhogo,Site Web,Occasionnel,23,518193.0,22530.130434782608,2024-12-26,5,0.6388888888888888,0
4824,M,40,Abidjan,Partenaire,Régulier,5,64310.0,12862.0,2024-10-22,70,0.1388888888888889,1
4825,F,33,Abidjan,Boutique,Nouveau,26,549616.0,21139.076923076922,2024-12-12,19,0.7222222222222222,0
4826,F,39,Abidjan,Mobile Money,Occasionnel,3,64491.0,21497.0,2024-08-07,146,0.08333333333333333,1
4827,F,36,Daloa,Boutique,Occasionnel,24,688501.0,28687.541666666668,2024-11-18,43,0.6666666666666666,0
4828,F,37,Abidjan,Boutique,Nouveau,23,676022.0,29392.260869565216,2024-10-10,82,0.6388888888888888,0
4829,M,31,Bouaké,Partenaire,Occasionnel,2,110114.0,55057.0,2024-05-09,236,0.05555555555555555,1
4830,M,26,Man,Site Web,Occasionnel,21,528593.0,25171.095238095237,2024-10-04,88,0.5833333333333334,0
4831,M,30,Bouaké,Mobile Money,Nouveau,34,1251875.0,36819.85294117647,2024-10-25,67,0.9444444444444444,0
4832,F,18,Abidjan,Mobile Money,VIP,39,916472.0,23499.28205128205,2024-12-14,17,1.0833333333333333,0
4833,M,43,Daloa,Mobile Money,Nouveau,30,726913.0,24230.433333333334,2024-12-27,4,0.8333333333333334,0
4834,M,20,Abidjan,Site Web,Fidèle,32,770010.0,24062.8125,2024-12-07,24,0.8888888888888888,1
4835,F,31,Abidjan,Site Web,Occasionnel,29,1052027.0,36276.793103448275,2024-10-01,91,0.8055555555555556,1
4836,M,41,Abidjan,Mobile Money,Nouveau,37,906924.0,24511.45945945946,2024-12-22,9,1.0277777777777777,0
4837,F,43,San-Pédro,Mobile Money,Nouveau,32,1178384.0,36824.5,2024-12-27,4,0.8888888888888888,0
4838,F,18,Abidjan,Réseaux sociaux,Régulier,28,782170.0,27934.64285714286,2024-12-13,18,0.7777777777777778,0
4839,F,32,Daloa,Réseaux sociaux,Régulier,22,685895.0,31177.045454545456,2024-12-23,8,0.6111111111111112,0
4840,F,39,Yamoussoukro,Boutique,Régulier,34,1244829.0,36612.617647058825,2024-12-04,27,0.9444444444444444,0
4841,M,34,Abidjan,Boutique,Occasionnel,29,793231.0,27352.793103448275,2024-11-12,49,0.8055555555555556,0
4842,F,48,Abidjan,Partenaire,Nouveau,27,640867.0,23735.814814814814,2024-12-03,28,0.75,0
4843,F,24,Yamoussoukro,Site Web,Régulier,39,1418512.0,36372.10256410256,2024-12-14,17,1.0833333333333333,0
4844,F,18,Abidjan,Partenaire,Fidèle,34,1054414.0,31012.176470588234,2024-10-13,79,0.9444444444444444,0
4845,F,42,Abidjan,Mobile Money,Occasionnel,24,625479.0,26061.625,2024-10-17,75,0.6666666666666666,0
4846,F,28,Abidjan,Mobile Money,Fidèle,29,983898.0,33927.51724137931,2024-10-16,76,0.8055555555555556,1
4847,F,18,Korhogo,Mobile Money,Régulier,18,586005.0,32555.833333333332,2024-10-15,77,0.5,0
4848,M,32,Abidjan,Réseaux sociaux,Occasionnel,24,738475.0,30769.791666666668,2024-09-30,92,0.6666666666666666,1
4849,F,47,Abidjan,Site Web,Régulier,1,17722.0,17722.0,2023-03-24,648,0.027777777777777776,1
4850,M,20,Abidjan,Mobile Money,Nouveau,5,209256.0,41851.2,2024-08-18,135,0.1388888888888889,1
4851,F,59,Abidjan,Partenaire,Nouveau,28,811571.0,28984.678571428572,2024-12-19,12,0.7777777777777778,0
4852,M,24,Gagnoa,Partenaire,Régulier,40,1315660.0,32891.5,2024-12-04,27,1.1111111111111112,0
4853,M,34,Abidjan,Mobile Money,VIP,2,17428.0,8714.0,2023-06-26,554,0.05555555555555555,1
4854,F,20,Yamoussoukro,Site Web,Occasionnel,27,893107.0,33078.03703703704,2024-09-28,94,0.75,1
4855,F,34,Daloa,Site Web,Nouveau,19,367749.0,19355.21052631579,2024-11-12,49,0.5277777777777778,0
4856,M,32,Abidjan,Mobile Money,Nouveau,27,784643.0,29060.85185185185,2024-12-28,3,0.75,0
4857,F,18,Daloa,Site Web,Occasionnel,24,664994.0,27708.083333333332,2024-12-25,6,0.6666666666666666,0
4858,M,65,Gagnoa,Mobile Money,Régulier,22,551522.0,25069.18181818182,2024-11-05,56,0.6111111111111112,0
4859,F,28,Daloa,Réseaux sociaux,Nouveau,4,92093.0,23023.25,2024-10-14,78,0.1111111111111111,0
4860,F,28,Yamoussoukro,Réseaux sociaux,Nouveau,22,562947.0,25588.5,2024-12-09,22,0.6111111111111112,0
4861,F,44,Abidjan,Réseaux sociaux,Régulier,3,94834.0,31611.333333333332,2024-11-05,56,0.08333333333333333,0
4862,M,53,San-Pédro,Site Web,Nouveau,34,1238821.0,36435.91176470588,2024-12-22,9,0.9444444444444444,0
4863,F,46,Abidjan,Mobile Money,Occasionnel,2,51144.0,25572.0,2024-03-14,292,0.05555555555555555,1
4864,M,20,Daloa,Boutique,Régulier,2,155032.0,77516.0,2024-07-08,176,0.05555555555555555,1
4865,M,36,Abidjan,Site Web,Nouveau,26,817708.0,31450.30769230769,2024-12-21,10,0.7222222222222222,0
4866,F,18,Bouaké,Mobile Money,Occasionnel,33,919896.0,27875.636363636364,2024-11-25,36,0.9166666666666666,0
4867,F,43,Korhogo,Site Web,Nouveau,27,530071.0,19632.25925925926,2024-10-08,84,0.75,0
4868,F,18,Bouaké,Mobile Money,Nouveau,28,673726.0,24061.64285714286,2024-11-30,31,0.7777777777777778,0
4869,F,25,Abidjan,Mobile Money,Fidèle,24,780947.0,32539.458333333332,2024-07-02,182,0.6666666666666666,1
4870,M,33,Yamoussoukro,Boutique,Régulier,33,1217591.0,36896.69696969697,2024-10-21,71,0.9166666666666666,0
4871,F,38,Man,Site Web,Nouveau,2,175743.0,87871.5,2024-02-21,314,0.05555555555555555,1
4872,F,31,Bouaké,Boutique,Nouveau,37,775901.0,20970.297297297297,2024-12-21,10,1.0277777777777777,0
