client_id,genre,age,ville,canal_acquisition,date_inscription,segment_marketing,actif
4375,M,41,Abidjan,Site Web,2023-04-20,Nouveau,1
4376,F,23,San-Pédro,Site Web,2023-01-05,Régulier,1
4377,M,20,Abidjan,Mobile Money,2024-01-20,Fidèle,1
4378,F,33,Abidjan,Réseaux sociaux,2024-07-05,Occasionnel,1
4379,M,42,Daloa,Boutique,2024-09-01,Occasionnel,0
4380,F,18,Yamoussoukro,Réseaux sociaux,2022-04-09,Occasionnel,1
4381,M,26,Korhogo,Mobile Money,2023-07-18,Régulier,1
4382,F,40,Korhogo,Mobile Money,2022-05-09,Fidèle,1
4383,F,34,Abidjan,Partenaire,2022-12-28,Nouveau,1
4384,F,49,Bouaké,Boutique,2023-06-10,Fidèle,1
4385,M,18,Abengourou,Mobile Money,2023-11-10,Régulier,0
4386,M,59,Abidjan,Réseaux sociaux,2024-05-15,Régulier,0
4387,F,18,Abidjan,Mobile Money,2024-12-25,Nouveau,1
4388,F,18,Man,Réseaux sociaux,2023-01-03,Fidèle,1
4389,M,33,Abidjan,Réseaux sociaux,2023-09-05,Occasionnel,1
4390,M,21,Man,Mobile Money,2022-03-18,Occasionnel,1
4391,F,33,Abidjan,Boutique,2022-05-03,Occasionnel,1
4392,M,33,Korhogo,Partenaire,2024-11-25,Nouveau,0
4393,F,31,Bouaké,Partenaire,2024-10-24,Nouveau,1
4394,M,24,Yamoussoukro,Boutique,2024-10-25,Nouveau,1
4395,F,38,Daloa,Site Web,2022-10-14,Nouveau,0
4396,F,30,Abidjan,Site Web,2023-12-15,Occasionnel,1
4397,F,46,Bouaké,Mobile Money,2022-09-08,Régulier,1
4398,M,32,Man,Site Web,2024-01-17,Régulier,0
4399,F,23,Divo,Mobile Money,2023-06-15,Occasionnel,1
4400,M,18,Gagnoa,Mobile Money,2024-10-19,Nouveau,1
4401,M,32,Bouaké,Boutique,2023-02-14,Occasionnel,1
4402,M,20,Bouaké,Réseaux sociaux,2023-12-07,Régulier,1
4403,F,19,Bouaké,Mobile Money,2023-12-23,Régulier,1
4404,F,39,Bouaké,Mobile Money,2024-05-13,Nouveau,0
4405,F,18,Bouaké,Mobile Money,2022-02-26,Fidèle,1
4406,M,49,Abidjan,Mobile Money,2023-05-23,Régulier,1
4407,M,35,Abidjan,Partenaire,2023-05-11,Fidèle,0
4408,F,33,Bouaké,Boutique,2022-09-07,Régulier,0
4409,M,22,Abidjan,Mobile Money,2024-05-31,Occasionnel,0
4410,F,42,Abidjan,Partenaire,2024-06-30,Fidèle,0
4411,F,33,Abidjan,Mobile Money,2022-03-31,Fidèle,0
4412,F,26,San-Pédro,Boutique,2024-01-20,Fidèle,0
4413,M,36,Gagnoa,Réseaux sociaux,2024-08-01,Fidèle,1
4414,F,18,Bouaké,Site Web,2022-11-14,Fidèle,1
4415,F,18,Divo,Mobile Money,2023-11-24,Régulier,1
4416,M,21,Korhogo,Site Web,2023-11-14,Nouveau,1
4417,M,37,Abidjan,Site Web,2022-01-21,Occasionnel,1
4418,F,33,Abidjan,Site Web,2024-06-13,Régulier,1
4419,F,45,Abidjan,Mobile Money,2024-04-01,Régulier,1
4420,F,23,Abidjan,Réseaux sociaux,2022-10-24,Occasionnel,1
4421,F,40,Bouaké,Boutique,2022-12-10,Occasionnel,1
4422,F,32,Abidjan,Site Web,2024-04-21,VIP,1
4423,M,23,Man,Partenaire,2024-05-27,Occasionnel,1
4424,F,38,Bouaké,Réseaux sociaux,2022-03-21,Nouveau,1
4425,M,33,Abidjan,Site Web,2023-01-29,Régulier,1
4426,F,27,Abengourou,Mobile Money,2023-11-16,Occasionnel,1
4427,F,34,Divo,Mobile Money,2022-05-20,Nouveau,1
4428,F,32,Daloa,Boutique,2024-12-29,Régulier,0
4429,F,32,Daloa,Mobile Money,2022-08-17,VIP,1
4430,F,29,Gagnoa,Site Web,2024-08-06,Nouveau,0
4431,F,19,Bouaké,Site Web,2022-03-12,Occasionnel,0
4432,M,34,Korhogo,Boutique,2024-08-16,Occasionnel,0
4433,M,25,Abidjan,Mobile Money,2022-02-13,Régulier,0
4434,F,22,Bouaké,Réseaux sociaux,2024-01-15,Occasionnel,1
4435,M,31,Abidjan,Boutique,2023-01-30,Occasionnel,1
4436,M,42,Abidjan,Boutique,2023-05-20,Régulier,1
4437,M,36,Abidjan,Boutique,2022-04-29,VIP,1
4438,F,28,Abidjan,Mobile Money,2024-01-12,Nouveau,1
4439,F,27,Abidjan,Site Web,2023-11-13,Occasionnel,0
4440,F,40,Abidjan,Mobile Money,2022-12-18,Régulier,1
4441,F,18,Abidjan,Boutique,2023-06-02,Nouveau,1
4442,F,42,San-Pédro,Mobile Money,2023-08-29,Régulier,0
4443,M,18,Bouaké,Mobile Money,2024-01-24,Occasionnel,1
4444,M,18,Yamoussoukro,Mobile Money,2023-08-14,Nouveau,1
4445,F,28,Abidjan,Mobile Money,2022-03-06,Nouveau,1
4446,F,57,San-Pédro,Réseaux sociaux,2023-08-19,Nouveau,1
4447,F,52,Abidjan,Réseaux sociaux,2023-01-17,Régulier,1
4448,F,41,Abidjan,Mobile Money,2023-03-28,Régulier,1
4449,M,37,Abidjan,Mobile Money,2023-02-10,Régulier,1
4450,F,18,Man,Site Web,2023-01-22,Régulier,1
4451,M,35,Abengourou,Mobile Money,2022-09-16,Occasionnel,1
4452,M,27,Daloa,Boutique,2022-12-28,Fidèle,1
4453,M,25,Yamoussoukro,Mobile Money,2024-02-20,Fidèle,1
4454,M,35,Abidjan,Boutique,2022-09-04,Nouveau,1
4455,M,28,Yamoussoukro,Partenaire,2024-04-11,Régulier,0
4456,F,43,Abidjan,Mobile Money,2023-04-26,Régulier,1
4457,F,18,Abidjan,Partenaire,2023-10-31,Occasionnel,1
4458,M,34,Abengourou,Réseaux sociaux,2022-05-09,Nouveau,1
4459,F,24,Gagnoa,Partenaire,2022-08-15,Nouveau,1
4460,M,29,Abidjan,Site Web,2024-09-14,VIP,0
4461,F,37,Abidjan,Réseaux sociaux,2024-06-28,Régulier,0
4462,F,21,Abidjan,Boutique,2022-03-18,Régulier,1
4463,F,35,Abidjan,Réseaux sociaux,2024-09-16,Fidèle,1
4464,M,31,Abidjan,Mobile Money,2024-07-05,Nouveau,1
4465,F,26,Bouaké,Site Web,2022-05-31,VIP,1
4466,F,28,Abidjan,Site Web,2022-09-22,Occasionnel,1
4467,F,32,Abidjan,Mobile Money,2022-07-14,Régulier,1
4468,M,25,Abidjan,Mobile Money,2024-07-23,Nouveau,0
4469,M,34,Daloa,Mobile Money,2024-07-23,Nouveau,1
4470,F,30,Abidjan,Boutique,2024-02-28,Occasionnel,0
4471,M,27,Abidjan,Mobile Money,2022-10-01,Nouveau,1
4472,F,51,Yamoussoukro,Mobile Money,2024-10-05,Nouveau,0
4473,M,38,Daloa,Mobile Money,2024-07-16,Nouveau,0
4474,F,29,Abidjan,Boutique,2024-08-10,Régulier,1
4475,F,35,Daloa,Mobile Money,2023-01-30,Fidèle,1
4476,M,22,Abidjan,Mobile Money,2024-02-07,Nouveau,1
4477,M,29,Bouaké,Mobile Money,2024-01-10,Nouveau,1
4478,F,30,Abidjan,Boutique,2022-06-16,Occasionnel,1
4479,M,20,Man,Mobile Money,2023-10-01,Régulier,0
4480,M,38,Abengourou,Partenaire,2023-08-25,Régulier,1
4481,F,28,Daloa,Mobile Money,2023-10-03,VIP,0
4482,M,30,Man,Mobile Money,2023-01-08,Nouveau,1
4483,M,27,Abidjan,Boutique,2024-01-03,Occasionnel,1
4484,F,66,Yamoussoukro,Réseaux sociaux,2024-08-27,Fidèle,1
4485,M,26,Abidjan,Boutique,2023-10-25,Régulier,1
4486,F,18,Abidjan,Mobile Money,2024-08-13,Occasionnel,1
4487,M,18,Abidjan,Boutique,2024-04-24,Fidèle,1
4488,F,42,Daloa,Boutique,2022-12-10,Nouveau,1
4489,F,48,Yamoussoukro,Boutique,2024-03-16,Nouveau,1
4490,M,26,Korhogo,Partenaire,2024-01-06,Nouveau,1
4491,M,48,Bouaké,Partenaire,2024-10-30,Fidèle,1
4492,M,42,Man,Boutique,2023-01-06,Fidèle,1
4493,M,31,Korhogo,Mobile Money,2022-06-29,Nouveau,1
4494,F,31,San-Pédro,Boutique,2024-01-13,Occasionnel,1
4495,F,35,Abidjan,Partenaire,2023-11-24,Occasionnel,1
4496,F,43,Abidjan,Partenaire,2023-11-04,Nouveau,1
4497,F,38,Daloa,Mobile Money,2024-03-21,Fidèle,1
4498,F,26,Gagnoa,Mobile Money,2023-07-14,Occasionnel,1
4499,M,32,Abidjan,Mobile Money,2022-02-03,Fidèle,1
4500,M,55,Abidjan,Réseaux sociaux,2024-08-19,Régulier,0
4501,F,36,Abidjan,Boutique,2022-10-31,Nouveau,1
4502,F,43,Abidjan,Mobile Money,2022-09-27,Régulier,1
4503,M,39,San-Pédro,Mobile Money,2024-06-10,Régulier,1
4504,F,37,Abidjan,Mobile Money,2024-05-23,Nouveau,0
4505,F,35,Abidjan,Réseaux sociaux,2023-07-08,Nouveau,1
4506,F,43,Yamoussoukro,Boutique,2024-01-26,Fidèle,0
4507,F,41,Abidjan,Mobile Money,2022-03-30,Régulier,0
4508,F,36,Abidjan,Site Web,2022-11-04,Régulier,1
4509,M,26,Bouaké,Site Web,2022-09-23,Nouveau,1
4510,F,38,Abidjan,Site Web,2023-04-07,Régulier,1
4511,M,33,Abengourou,Réseaux sociaux,2023-01-27,Régulier,0
4512,F,30,Daloa,Mobile Money,2022-03-17,Nouveau,0
4513,M,63,Abengourou,Mobile Money,2024-01-25,Nouveau,0
4514,F,18,Abidjan,Mobile Money,2023-10-17,Occasionnel,0
4515,F,44,Daloa,Site Web,2023-02-20,Régulier,1
4516,F,24,Bouaké,Partenaire,2024-08-30,Nouveau,1
4517,F,35,Yamoussoukro,Mobile Money,2023-01-31,Fidèle,1
4518,F,62,Abidjan,Site Web,2022-05-10,Nouveau,1
4519,M,23,Abidjan,Site Web,2024-07-17,Fidèle,1
4520,F,26,Abidjan,Partenaire,2022-05-25,Nouveau,1
4521,F,33,San-Pédro,Boutique,2022-03-20,Régulier,1
4522,F,24,San-Pédro,Mobile Money,2023-06-04,Occasionnel,1
4523,M,43,Abidjan,Site Web,2023-09-27,Régulier,1
4524,M,28,Bouaké,Réseaux sociaux,2022-11-04,VIP,1
4525,M,41,Daloa,Site Web,2024-07-07,Nouveau,1
4526,M,19,Bouaké,Réseaux sociaux,2022-10-31,Nouveau,1
4527,M,18,Abidjan,Boutique,2024-11-21,Nouveau,1
4528,M,31,Korhogo,Site Web,2023-12-01,Occasionnel,1
4529,F,18,Bouaké,Mobile Money,2022-07-22,Régulier,1
4530,M,50,Yamoussoukro,Boutique,2023-03-26,Nouveau,1
4531,M,18,Yamoussoukro,Mobile Money,2022-03-25,Régulier,1
4532,F,22,Yamoussoukro,Mobile Money,2024-07-13,Occasionnel,1
4533,M,38,Abidjan,Mobile Money,2023-12-11,Fidèle,1
4534,F,27,Man,Site Web,2023-04-15,Occasionnel,1
4535,F,18,Abidjan,Réseaux sociaux,2024-01-14,VIP,0
4536,F,56,San-Pédro,Mobile Money,2023-11-05,Occasionnel,1
4537,M,22,Korhogo,Boutique,2023-10-19,VIP,1
4538,M,31,Yamoussoukro,Mobile Money,2023-03-12,Régulier,0
4539,F,31,Bouaké,Boutique,2023-01-20,Nouveau,1
4540,F,41,Abidjan,Mobile Money,2022-10-08,Régulier,1
4541,F,39,Abidjan,Boutique,2024-05-11,Occasionnel,1
4542,F,24,Bouaké,Réseaux sociaux,2023-06-01,Nouveau,1
4543,M,30,Abidjan,Boutique,2023-05-29,Occasionnel,1
4544,F,31,Abidjan,Site Web,2024-02-28,Fidèle,1
4545,F,42,Abengourou,Site Web,2023-08-05,Régulier,1
4546,F,21,Abidjan,Mobile Money,2024-11-09,Nouveau,1
4547,M,56,Abidjan,Boutique,2022-09-21,Fidèle,0
4548,F,25,Abidjan,Mobile Money,2022-02-16,Occasionnel,1
4549,M,33,Bouaké,Boutique,2023-04-07,Nouveau,0
4550,F,21,Abidjan,Réseaux sociaux,2023-08-06,Nouveau,1
4551,F,19,Daloa,Boutique,2024-06-18,Nouveau,1
4552,M,24,Abidjan,Boutique,2023-11-28,Régulier,1
4553,F,23,Abidjan,Mobile Money,2024-10-25,Nouveau,1
4554,M,29,Abidjan,Mobile Money,2022-04-04,Nouveau,1
4555,F,23,Abidjan,Partenaire,2023-08-12,Occasionnel,1
4556,M,41,San-Pédro,Mobile Money,2024-06-26,Fidèle,1
4557,M,25,Abidjan,Site Web,2023-07-04,Régulier,1
4558,M,24,Abidjan,Mobile Money,2022-10-30,Occasionnel,1
4559,F,29,Abidjan,Mobile Money,2024-04-21,Régulier,1
4560,M,44,Abidjan,Mobile Money,2024-08-16,Nouveau,1
4561,M,36,Abidjan,Réseaux sociaux,2022-10-11,Fidèle,1
4562,F,32,Abidjan,Mobile Money,2023-08-29,Nouveau,1
4563,F,18,Divo,Site Web,2024-05-31,Nouveau,1
4564,M,21,Abidjan,Mobile Money,2022-06-16,Occasionnel,1
4565,F,19,Bouaké,Site Web,2022-01-13,Nouveau,0
4566,M,48,Yamoussoukro,Boutique,2024-03-20,Nouveau,1
4567,M,39,Abidjan,Site Web,2024-04-03,Régulier,1
4568,F,24,Bouaké,Mobile Money,2022-06-22,Occasionnel,0
4569,M,27,Korhogo,Mobile Money,2023-10-16,Nouveau,1
4570,M,24,Daloa,Réseaux sociaux,2024-02-28,Régulier,1
4571,F,24,Man,Boutique,2024-11-20,Régulier,1
4572,M,39,Yamoussoukro,Mobile Money,2024-06-03,Fidèle,1
4573,F,30,Abidjan,Boutique,2022-08-29,Nouveau,1
4574,F,56,Man,Mobile Money,2023-09-23,Fidèle,0
4575,M,47,Abidjan,Boutique,2024-03-13,Régulier,1
4576,F,48,Bouaké,Boutique,2022-10-24,Occasionnel,1
4577,M,41,Daloa,Mobile Money,2022-06-28,Nouveau,1
4578,F,29,Korhogo,Boutique,2023-04-24,Occasionnel,1
4579,F,40,Man,Site Web,2024-02-27,Nouveau,0
4580,F,30,Abidjan,Partenaire,2023-08-02,Régulier,0
4581,M,51,Yamoussoukro,Site Web,2023-10-24,Régulier,0
4582,M,38,Abidjan,Boutique,2023-12-31,Nouveau,1
4583,M,36,Daloa,Site Web,2024-11-12,Nouveau,0
4584,M,35,Yamoussoukro,Mobile Money,2023-11-26,Fidèle,1
4585,M,53,Abidjan,Site Web,2022-05-28,Occasionnel,1
4586,M,18,San-Pédro,Mobile Money,2023-03-15,Occasionnel,1
4587,F,54,Abidjan,Mobile Money,2022-07-06,VIP,1
4588,M,31,Abidjan,Site Web,2024-04-10,Nouveau,1
4589,M,18,Gagnoa,Mobile Money,2024-12-27,Régulier,1
4590,M,25,Yamoussoukro,Site Web,2024-04-24,Régulier,0
4591,F,18,Bouaké,Site Web,2022-09-27,Nouveau,1
4592,F,41,Abidjan,Mobile Money,2024-02-02,Nouveau,1
4593,M,22,Abidjan,Boutique,2022-01-24,Fidèle,1
4594,F,35,Abidjan,Site Web,2022-10-26,Nouveau,1
4595,F,46,Abidjan,Site Web,2022-11-29,Nouveau,1
4596,M,26,Abidjan,Réseaux sociaux,2023-05-29,Occasionnel,1
4597,F,31,Abidjan,Mobile Money,2022-12-17,Régulier,1
4598,F,19,Yamoussoukro,Réseaux sociaux,2023-04-19,Occasionnel,1
4599,F,29,Abidjan,Boutique,2022-01-11,Nouveau,0
4600,F,62,Bouaké,Mobile Money,2024-06-13,Occasionnel,0
4601,M,42,Man,Site Web,2023-03-10,Occasionnel,1
4602,M,31,Abidjan,Mobile Money,2024-06-03,Régulier,1
4603,M,27,Yamoussoukro,Mobile Money,2022-03-05,Fidèle,1
4604,M,33,Abidjan,Mobile Money,2024-08-06,Nouveau,1
4605,M,35,Abidjan,Réseaux sociaux,2023-11-17,Régulier,1
4606,F,29,Daloa,Réseaux sociaux,2022-09-11,Régulier,1
4607,M,39,Abidjan,Partenaire,2024-04-04,Régulier,1
4608,F,23,Abidjan,Mobile Money,2024-03-30,Occasionnel,1
4609,F,23,Korhogo,Boutique,2024-03-06,Nouveau,0
4610,M,38,Abidjan,Réseaux sociaux,2024-08-11,Régulier,1
4611,M,21,Yamoussoukro,Mobile Money,2024-11-10,Régulier,1
4612,F,42,Bouaké,Boutique,2022-07-02,Régulier,0
4613,M,33,Abidjan,Mobile Money,2022-11-06,Nouveau,1
4614,F,18,Daloa,Boutique,2022-02-13,Nouveau,1
4615,F,35,Abidjan,Site Web,2022-03-14,Nouveau,1
4616,F,18,Abidjan,Mobile Money,2022-04-26,Nouveau,1
4617,F,41,Divo,Mobile Money,2024-01-28,Nouveau,1
4618,M,31,Abidjan,Site Web,2023-10-26,Nouveau,1
4619,F,54,Daloa,Site Web,2022-02-08,Nouveau,1
4620,F,45,Abidjan,Mobile Money,2023-04-07,Nouveau,1
4621,F,22,Abidjan,Mobile Money,2022-05-01,VIP,1
4622,M,18,Daloa,Partenaire,2022-08-02,Occasionnel,1
4623,M,25,Yamoussoukro,Site Web,2022-03-02,Nouveau,1
4624,M,20,Abidjan,Boutique,2023-08-02,Régulier,1
4625,F,54,Daloa,Site Web,2022-03-30,Occasionnel,1
4626,M,33,Abidjan,Partenaire,2024-05-10,Nouveau,0
4627,M,44,Abidjan,Mobile Money,2024-10-17,Occasionnel,1
4628,F,30,Daloa,Mobile Money,2024-07-26,Nouveau,1
4629,F,32,Bouaké,Boutique,2024-06-20,Occasionnel,1
4630,F,33,Abidjan,Réseaux sociaux,2024-04-03,Nouveau,1
4631,F,46,Daloa,Mobile Money,2024-09-24,Occasionnel,1
4632,F,37,Abidjan,Mobile Money,2024-08-27,Nouveau,1
4633,F,22,Man,Mobile Money,2022-08-25,Nouveau,1
4634,F,51,San-Pédro,Site Web,2023-10-24,Régulier,0
4635,M,30,Abidjan,Site Web,2022-12-02,Nouveau,1
4636,F,28,Abidjan,Boutique,2024-07-05,Occasionnel,1
4637,F,18,Divo,Mobile Money,2022-01-12,Nouveau,1
4638,M,40,Korhogo,Site Web,2023-04-02,Régulier,1
4639,F,35,Abidjan,Mobile Money,2023-02-20,Occasionnel,1
4640,F,35,Abidjan,Site Web,2024-07-22,Régulier,1
4641,F,29,Abidjan,Mobile Money,2022-11-19,Occasionnel,1
4642,F,27,Korhogo,Réseaux sociaux,2024-09-07,VIP,1
4643,F,29,Man,Boutique,2023-06-28,Nouveau,1
4644,F,39,San-Pédro,Site Web,2024-01-22,Régulier,1
4645,F,41,Abidjan,Mobile Money,2023-08-05,Occasionnel,1
4646,M,31,Korhogo,Mobile Money,2023-04-17,Occasionnel,1
4647,M,44,Abidjan,Site Web,2022-11-30,Régulier,1
4648,F,33,Abidjan,Boutique,2022-11-05,VIP,0
4649,F,28,Abidjan,Site Web,2023-12-03,Régulier,1
4650,F,36,Abidjan,Boutique,2022-12-23,Nouveau,0
4651,M,19,Bouaké,Boutique,2024-08-04,Occasionnel,1
4652,M,36,Abidjan,Réseaux sociaux,2022-05-25,Nouveau,1
4653,F,18,Abidjan,Boutique,2022-08-24,Régulier,1
4654,F,22,San-Pédro,Réseaux sociaux,2022-02-21,Occasionnel,1
4655,F,18,Abidjan,Boutique,2024-08-03,Nouveau,1
4656,M,32,Abidjan,Mobile Money,2023-03-30,Nouveau,1
4657,M,51,Abidjan,Site Web,2022-02-08,Fidèle,1
4658,F,32,Abidjan,Mobile Money,2022-02-16,Nouveau,1
4659,M,41,Abidjan,Mobile Money,2024-10-02,Nouveau,0
4660,F,59,Yamoussoukro,Mobile Money,2024-08-22,Nouveau,1
4661,M,38,Abidjan,Boutique,2022-10-31,Occasionnel,0
4662,M,25,Abidjan,Site Web,2023-12-13,Nouveau,0
4663,F,27,San-Pédro,Mobile Money,2022-10-04,Régulier,1
4664,F,34,Abidjan,Mobile Money,2024-07-12,Nouveau,1
4665,M,27,Daloa,Mobile Money,2024-02-23,Nouveau,1
4666,F,27,Abidjan,Mobile Money,2023-05-02,Nouveau,1
4667,M,44,Man,Mobile Money,2024-10-13,Nouveau,0
4668,F,45,Abidjan,Mobile Money,2022-09-03,Régulier,0
4669,M,18,Bouaké,Réseaux sociaux,2024-12-27,Nouveau,1
4670,F,25,Bouaké,Site Web,2022-11-14,Régulier,1
4671,F,28,Bouaké,Mobile Money,2024-08-31,Occasionnel,1
4672,F,40,San-Pédro,Mobile Money,2024-07-24,Nouveau,1
4673,F,46,Abidjan,Mobile Money,2023-09-09,Nouveau,1
4674,F,63,Abidjan,Boutique,2022-05-14,Occasionnel,1
4675,M,28,Korhogo,Boutique,2024-04-02,Occasionnel,1
4676,F,29,Korhogo,Réseaux sociaux,2024-02-04,Occasionnel,1
4677,F,40,Abidjan,Site Web,2024-08-05,Régulier,1
4678,F,26,Bouaké,Boutique,2022-09-05,Nouveau,0
4679,F,32,Daloa,Mobile Money,2022-09-20,Occasionnel,1
4680,M,29,Daloa,Site Web,2023-01-22,Occasionnel,1
4681,M,18,Korhogo,Partenaire,2023-02-08,Nouveau,1
4682,F,35,San-Pédro,Mobile Money,2022-01-04,Occasionnel,1
4683,M,31,Abidjan,Réseaux sociaux,2022-06-18,Occasionnel,1
4684,M,47,Bouaké,Mobile Money,2023-06-09,Occasionnel,1
4685,M,34,Abidjan,Site Web,2024-11-24,Régulier,1
4686,F,20,Abidjan,Mobile Money,2022-05-21,Nouveau,1
4687,F,31,San-Pédro,Site Web,2022-09-22,Occasionnel,1
4688,F,18,Bouaké,Mobile Money,2024-07-30,Régulier,1
4689,M,20,Abidjan,Boutique,2022-02-12,Occasionnel,1
4690,M,40,Yamoussoukro,Site Web,2022-04-18,Régulier,1
4691,F,31,Abidjan,Site Web,2024-09-01,Occasionnel,1
4692,F,44,Abidjan,Site Web,2022-10-02,Occasionnel,0
4693,M,18,Bouaké,Mobile Money,2022-12-04,Nouveau,1
4694,M,31,Daloa,Site Web,2022-01-17,Régulier,1
4695,F,28,Abidjan,Mobile Money,2023-03-21,Occasionnel,0
4696,M,44,Abidjan,Site Web,2024-12-23,Nouveau,1
4697,F,41,Bouaké,Mobile Money,2024-12-15,Nouveau,0
4698,F,41,Abidjan,Boutique,2023-12-04,Nouveau,1
4699,M,50,Man,Boutique,2024-01-10,Occasionnel,1
4700,M,29,Abidjan,Partenaire,2023-12-06,Nouveau,0
4701,M,48,Korhogo,Site Web,2024-01-31,Fidèle,1
4702,F,22,Abidjan,Mobile Money,2023-07-23,Fidèle,1
4703,F,22,Abidjan,Site Web,2022-08-14,VIP,1
4704,F,42,Abidjan,Mobile Money,2024-08-08,Nouveau,1
4705,F,18,Daloa,Mobile Money,2024-08-21,Occasionnel,1
4706,F,40,Divo,Boutique,2022-06-07,Fidèle,1
4707,F,35,Abidjan,Site Web,2022-04-14,Régulier,0
4708,F,45,Abidjan,Partenaire,2024-05-18,Nouveau,1
4709,F,33,Abidjan,Partenaire,2022-02-22,Fidèle,1
4710,F,34,Bouaké,Mobile Money,2024-06-02,Occasionnel,1
4711,M,39,Abidjan,Mobile Money,2024-12-11,Régulier,1
4712,F,26,Korhogo,Réseaux sociaux,2022-02-09,VIP,1
4713,M,26,Abidjan,Mobile Money,2024-05-24,VIP,1
4714,M,39,Daloa,Boutique,2022-05-26,Occasionnel,0
4715,M,33,San-Pédro,Partenaire,2022-11-14,Nouveau,1
4716,F,29,Abidjan,Mobile Money,2023-08-23,Régulier,1
4717,F,33,Abidjan,Boutique,2024-01-15,Régulier,1
4718,M,51,Korhogo,Réseaux sociaux,2022-04-09,Occasionnel,1
4719,F,29,Abidjan,Site Web,2022-04-30,Occasionnel,1
4720,F,28,Bouaké,Partenaire,2022-11-06,Occasionnel,1
4721,F,18,Korhogo,Site Web,2024-01-17,Occasionnel,1
4722,M,33,Abidjan,Mobile Money,2023-03-19,Fidèle,1
4723,F,41,Korhogo,Réseaux sociaux,2022-10-29,Fidèle,0
4724,M,43,Abidjan,Site Web,2022-06-22,Occasionnel,0
4725,F,35,Bouaké,Partenaire,2024-11-26,Occasionnel,1
4726,F,44,Abidjan,Boutique,2024-02-11,Occasionnel,1
4727,M,42,Abidjan,Boutique,2024-12-15,Occasionnel,0
4728,F,46,Abidjan,Mobile Money,2023-06-27,Nouveau,1
4729,M,44,Abidjan,Mobile Money,2024-06-15,Régulier,1
4730,F,51,Abidjan,Partenaire,2023-12-02,Régulier,1
4731,F,32,Abidjan,Partenaire,2023-07-30,Occasionnel,1
4732,M,19,Bouaké,Boutique,2023-06-04,Fidèle,0
4733,F,41,Abidjan,Partenaire,2023-07-02,VIP,1
4734,F,42,Abidjan,Boutique,2023-03-28,Régulier,1
4735,M,51,Abidjan,Réseaux sociaux,2023-12-02,Fidèle,1
4736,M,48,Abidjan,Site Web,2023-06-24,Occasionnel,1
4737,M,55,Abidjan,Site Web,2024-11-28,Fidèle,0
4738,F,40,Abidjan,Site Web,2024-09-11,Fidèle,1
4739,F,36,Bouaké,Site Web,2023-05-24,Régulier,0
4740,M,18,Daloa,Réseaux sociaux,2023-03-10,Nouveau,1
4741,F,37,Yamoussoukro,Boutique,2024-04-11,Nouveau,0
4742,F,27,Abidjan,Réseaux sociaux,2023-12-05,Occasionnel,0
4743,M,36,San-Pédro,Mobile Money,2022-09-11,Régulier,1
4744,F,34,Bouaké,Mobile Money,2024-07-02,Occasionnel,0
4745,F,39,Bouaké,Site Web,2024-01-18,Régulier,1
4746,F,32,Abidjan,Site Web,2023-11-12,Régulier,1
4747,F,44,Abidjan,Réseaux sociaux,2024-05-06,Nouveau,1
4748,M,18,Abidjan,Mobile Money,2022-09-05,Nouveau,1
4749,M,36,Abidjan,Mobile Money,2024-05-25,Régulier,0
4750,F,47,Yamoussoukro,Boutique,2022-05-14,Nouveau,1
4751,F,54,Abidjan,Réseaux sociaux,2024-05-18,Fidèle,1
4752,M,42,Abidjan,Partenaire,2023-10-10,Fidèle,0
4753,F,52,Abidjan,Réseaux sociaux,2023-09-30,Occasionnel,1
4754,F,35,Abidjan,Boutique,2024-03-07,Occasionnel,1
4755,M,34,Abidjan,Réseaux sociaux,2022-12-07,Fidèle,0
4756,M,39,Abidjan,Mobile Money,2024-04-21,Fidèle,1
4757,F,33,Abidjan,Partenaire,2022-01-29,Occasionnel,0
4758,M,25,Abidjan,Boutique,2024-01-30,VIP,1
4759,F,28,Bouaké,Boutique,2024-05-19,Occasionnel,1
4760,M,21,Man,Boutique,2022-01-04,Nouveau,1
4761,F,39,Korhogo,Site Web,2024-01-31,Occasionnel,1
4762,F,34,Bouaké,Mobile Money,2024-04-27,Régulier,1
4763,M,30,Abidjan,Mobile Money,2023-07-26,VIP,1
4764,F,27,Yamoussoukro,Site Web,2023-10-25,Nouveau,1
4765,F,39,Man,Partenaire,2022-03-07,Occasionnel,1
4766,F,42,Abidjan,Site Web,2024-12-18,Occasionnel,1
4767,M,21,Abidjan,Mobile Money,2024-11-24,Fidèle,1
4768,M,19,Daloa,Site Web,2024-04-17,Régulier,1
4769,F,44,Abidjan,Mobile Money,2022-01-17,Nouveau,1
4770,M,18,Daloa,Mobile Money,2023-04-17,Fidèle,1
4771,M,40,Abidjan,Mobile Money,2024-06-14,Régulier,1
4772,F,51,Abidjan,Boutique,2024-01-11,Fidèle,1
4773,F,51,Daloa,Mobile Money,2024-09-17,Fidèle,0
4774,F,42,Yamoussoukro,Mobile Money,2023-11-06,Nouveau,1
4775,F,41,Bouaké,Mobile Money,2024-02-21,VIP,1
4776,F,58,San-Pédro,Site Web,2023-01-05,Occasionnel,1
4777,F,18,San-Pédro,Mobile Money,2024-06-09,VIP,1
4778,F,28,Abidjan,Mobile Money,2023-08-08,Nouveau,1
4779,F,43,Abengourou,Boutique,2024-05-26,Régulier,1
4780,M,30,Abidjan,Site Web,2022-08-12,Nouveau,1
