client_key,client_id_nk,genre,age,tranche_age,ville,canal_acquisition,segment_marketing,date_inscription,statut
4358,4358,F,42,36-45,Man,Mobile Money,Occasionnel,2022-05-01,Actif
4359,4359,F,41,36-45,Abidjan,Boutique,Fidèle,2024-07-21,Actif
4360,4360,M,32,26-35,Abidjan,Site Web,Régulier,2024-02-29,Inactif
4361,4361,F,35,26-35,Abidjan,Boutique,VIP,2023-08-20,Actif
4362,4362,M,25,18-25,Abidjan,Mobile Money,Régulier,2022-08-07,Actif
4363,4363,M,40,36-45,Abidjan,Mobile Money,Nouveau,2024-01-07,Actif
4364,4364,M,18,18-25,Daloa,Réseaux sociaux,Régulier,2023-02-05,Actif
4365,4365,M,42,36-45,Abidjan,Site Web,Fidèle,2022-09-26,Actif
4366,4366,F,33,26-35,San-Pédro,Boutique,Régulier,2022-11-18,Inactif
4367,4367,F,28,26-35,Abidjan,Mobile Money,Occasionnel,2022-03-09,Actif
4368,4368,M,31,26-35,Abidjan,Boutique,Régulier,2023-06-21,Actif
4369,4369,F,32,26-35,Daloa,Site Web,Nouveau,2024-04-04,Actif
4370,4370,F,48,46-55,Yamoussoukro,Mobile Money,Nouveau,2024-06-24,Actif
4371,4371,F,69,56+,San-Pédro,Partenaire,Nouveau,2024-03-03,Actif
4372,4372,F,47,46-55,Abidjan,Réseaux sociaux,Occasionnel,2024-08-16,Actif
4373,4373,F,27,26-35,Abidjan,Mobile Money,Fidèle,2024-11-21,Actif
4374,4374,F,40,36-45,Yamoussoukro,Réseaux sociaux,Nouveau,2022-09-01,Actif
4375,4375,M,41,36-45,Abidjan,Site Web,Nouveau,2023-04-20,Actif
4376,4376,F,23,18-25,San-Pédro,Site Web,Régulier,2023-01-05,Actif
4377,4377,M,20,18-25,Abidjan,Mobile Money,Fidèle,2024-01-20,Actif
4378,4378,F,33,26-35,Abidjan,Réseaux sociaux,Occasionnel,2024-07-05,Actif
4379,4379,M,42,36-45,Daloa,Boutique,Occasionnel,2024-09-01,Inactif
4380,4380,F,18,18-25,Yamoussoukro,Réseaux sociaux,Occasionnel,2022-04-09,Actif
4381,4381,M,26,26-35,Korhogo,Mobile Money,Régulier,2023-07-18,Actif
4382,4382,F,40,36-45,Korhogo,Mobile Money,Fidèle,2022-05-09,Actif
4383,4383,F,34,26-35,Abidjan,Partenaire,Nouveau,2022-12-28,Actif
4384,4384,F,49,46-55,Bouaké,Boutique,Fidèle,2023-06-10,Actif
4385,4385,M,18,18-25,Abengourou,Mobile Money,Régulier,2023-11-10,Inactif
4386,4386,M,59,56+,Abidjan,Réseaux sociaux,Régulier,2024-05-15,Inactif
4387,4387,F,18,18-25,Abidjan,Mobile Money,Nouveau,2024-12-25,Actif
4388,4388,F,18,18-25,Man,Réseaux sociaux,Fidèle,2023-01-03,Actif
4389,4389,M,33,26-35,Abidjan,Réseaux sociaux,Occasionnel,2023-09-05,Actif
4390,4390,M,21,18-25,Man,Mobile Money,Occasionnel,2022-03-18,Actif
4391,4391,F,33,26-35,Abidjan,Boutique,Occasionnel,2022-05-03,Actif
4392,4392,M,33,26-35,Korhogo,Partenaire,Nouveau,2024-11-25,Inactif
4393,4393,F,31,26-35,Bouaké,Partenaire,Nouveau,2024-10-24,Actif
4394,4394,M,24,18-25,Yamoussoukro,Boutique,Nouveau,2024-10-25,Actif
4395,4395,F,38,36-45,Daloa,Site Web,Nouveau,2022-10-14,Inactif
4396,4396,F,30,26-35,Abidjan,Site Web,Occasionnel,2023-12-15,Actif
4397,4397,F,46,46-55,Bouaké,Mobile Money,Régulier,2022-09-08,Actif
4398,4398,M,32,26-35,Man,Site Web,Régulier,2024-01-17,Inactif
4399,4399,F,23,18-25,Divo,Mobile Money,Occasionnel,2023-06-15,Actif
4400,4400,M,18,18-25,Gagnoa,Mobile Money,Nouveau,2024-10-19,Actif
4401,4401,M,32,26-35,Bouaké,Boutique,Occasionnel,2023-02-14,Actif
4402,4402,M,20,18-25,Bouaké,Réseaux sociaux,Régulier,2023-12-07,Actif
4403,4403,F,19,18-25,Bouaké,Mobile Money,Régulier,2023-12-23,Actif
4404,4404,F,39,36-45,Bouaké,Mobile Money,Nouveau,2024-05-13,Inactif
4405,4405,F,18,18-25,Bouaké,Mobile Money,Fidèle,2022-02-26,Actif
4406,4406,M,49,46-55,Abidjan,Mobile Money,Régulier,2023-05-23,Actif
4407,4407,M,35,26-35,Abidjan,Partenaire,Fidèle,2023-05-11,Inactif
4408,4408,F,33,26-35,Bouaké,Boutique,Régulier,2022-09-07,Inactif
4409,4409,M,22,18-25,Abidjan,Mobile Money,Occasionnel,2024-05-31,Inactif
4410,4410,F,42,36-45,Abidjan,Partenaire,Fidèle,2024-06-30,Inactif
4411,4411,F,33,26-35,Abidjan,Mobile Money,Fidèle,2022-03-31,Inactif
4412,4412,F,26,26-35,San-Pédro,Boutique,Fidèle,2024-01-20,Inactif
4413,4413,M,36,36-45,Gagnoa,Réseaux sociaux,Fidèle,2024-08-01,Actif
4414,4414,F,18,18-25,Bouaké,Site Web,Fidèle,2022-11-14,Actif
4415,4415,F,18,18-25,Divo,Mobile Money,Régulier,2023-11-24,Actif
4416,4416,M,21,18-25,Korhogo,Site Web,Nouveau,2023-11-14,Actif
4417,4417,M,37,36-45,Abidjan,Site Web,Occasionnel,2022-01-21,Actif
4418,4418,F,33,26-35,Abidjan,Site Web,Régulier,2024-06-13,Actif
4419,4419,F,45,36-45,Abidjan,Mobile Money,Régulier,2024-04-01,Actif
4420,4420,F,23,18-25,Abidjan,Réseaux sociaux,Occasionnel,2022-10-24,Actif
4421,4421,F,40,36-45,Bouaké,Boutique,Occasionnel,2022-12-10,Actif
4422,4422,F,32,26-35,Abidjan,Site Web,VIP,2024-04-21,Actif
4423,4423,M,23,18-25,Man,Partenaire,Occasionnel,2024-05-27,Actif
4424,4424,F,38,36-45,Bouaké,Réseaux sociaux,Nouveau,2022-03-21,Actif
4425,4425,M,33,26-35,Abidjan,Site Web,Régulier,2023-01-29,Actif
4426,4426,F,27,26-35,Abengourou,Mobile Money,Occasionnel,2023-11-16,Actif
4427,4427,F,34,26-35,Divo,Mobile Money,Nouveau,2022-05-20,Actif
4428,4428,F,32,26-35,Daloa,Boutique,Régulier,2024-12-29,Inactif
4429,4429,F,32,26-35,Daloa,Mobile Money,VIP,2022-08-17,Actif
4430,4430,F,29,26-35,Gagnoa,Site Web,Nouveau,2024-08-06,Inactif
4431,4431,F,19,18-25,Bouaké,Site Web,Occasionnel,2022-03-12,Inactif
4432,4432,M,34,26-35,Korhogo,Boutique,Occasionnel,2024-08-16,Inactif
4433,4433,M,25,18-25,Abidjan,Mobile Money,Régulier,2022-02-13,Inactif
4434,4434,F,22,18-25,Bouaké,Réseaux sociaux,Occasionnel,2024-01-15,Actif
4435,4435,M,31,26-35,Abidjan,Boutique,Occasionnel,2023-01-30,Actif
4436,4436,M,42,36-45,Abidjan,Boutique,Régulier,2023-05-20,Actif
4437,4437,M,36,36-45,Abidjan,Boutique,VIP,2022-04-29,Actif
4438,4438,F,28,26-35,Abidjan,Mobile Money,Nouveau,2024-01-12,Actif
4439,4439,F,27,26-35,Abidjan,Site Web,Occasionnel,2023-11-13,Inactif
4440,4440,F,40,36-45,Abidjan,Mobile Money,Régulier,2022-12-18,Actif
4441,4441,F,18,18-25,Abidjan,Boutique,Nouveau,2023-06-02,Actif
4442,4442,F,42,36-45,San-Pédro,Mobile Money,Régulier,2023-08-29,Inactif
4443,4443,M,18,18-25,Bouaké,Mobile Money,Occasionnel,2024-01-24,Actif
4444,4444,M,18,18-25,Yamoussoukro,Mobile Money,Nouveau,2023-08-14,Actif
4445,4445,F,28,26-35,Abidjan,Mobile Money,Nouveau,2022-03-06,Actif
4446,4446,F,57,56+,San-Pédro,Réseaux sociaux,Nouveau,2023-08-19,Actif
4447,4447,F,52,46-55,Abidjan,Réseaux sociaux,Régulier,2023-01-17,Actif
4448,4448,F,41,36-45,Abidjan,Mobile Money,Régulier,2023-03-28,Actif
4449,4449,M,37,36-45,Abidjan,Mobile Money,Régulier,2023-02-10,Actif
4450,4450,F,18,18-25,Man,Site Web,Régulier,2023-01-22,Actif
4451,4451,M,35,26-35,Abengourou,Mobile Money,Occasionnel,2022-09-16,Actif
4452,4452,M,27,26-35,Daloa,Boutique,Fidèle,2022-12-28,Actif
4453,4453,M,25,18-25,Yamoussoukro,Mobile Money,Fidèle,2024-02-20,Actif
4454,4454,M,35,26-35,Abidjan,Boutique,Nouveau,2022-09-04,Actif
4455,4455,M,28,26-35,Yamoussoukro,Partenaire,Régulier,2024-04-11,Inactif
4456,4456,F,43,36-45,Abidjan,Mobile Money,Régulier,2023-04-26,Actif
4457,4457,F,18,18-25,Abidjan,Partenaire,Occasionnel,2023-10-31,Actif
4458,4458,M,34,26-35,Abengourou,Réseaux sociaux,Nouveau,2022-05-09,Actif
4459,4459,F,24,18-25,Gagnoa,Partenaire,Nouveau,2022-08-15,Actif
4460,4460,M,29,26-35,Abidjan,Site Web,VIP,2024-09-14,Inactif
4461,4461,F,37,36-45,Abidjan,Réseaux sociaux,Régulier,2024-06-28,Inactif
4462,4462,F,21,18-25,Abidjan,Boutique,Régulier,2022-03-18,Actif
4463,4463,F,35,26-35,Abidjan,Réseaux sociaux,Fidèle,2024-09-16,Actif
4464,4464,M,31,26-35,Abidjan,Mobile Money,Nouveau,2024-07-05,Actif
4465,4465,F,26,26-35,Bouaké,Site Web,VIP,2022-05-31,Actif
4466,4466,F,28,26-35,Abidjan,Site Web,Occasionnel,2022-09-22,Actif
4467,4467,F,32,26-35,Abidjan,Mobile Money,Régulier,2022-07-14,Actif
4468,4468,M,25,18-25,Abidjan,Mobile Money,Nouveau,2024-07-23,Inactif
4469,4469,M,34,26-35,Daloa,Mobile Money,Nouveau,2024-07-23,Actif
4470,4470,F,30,26-35,Abidjan,Boutique,Occasionnel,2024-02-28,Inactif
4471,4471,M,27,26-35,Abidjan,Mobile Money,Nouveau,2022-10-01,Actif
4472,4472,F,51,46-55,Yamoussoukro,Mobile Money,Nouveau,2024-10-05,Inactif
4473,4473,M,38,36-45,Daloa,Mobile Money,Nouveau,2024-07-16,Inactif
4474,4474,F,29,26-35,Abidjan,Boutique,Régulier,2024-08-10,Actif
4475,4475,F,35,26-35,Daloa,Mobile Money,Fidèle,2023-01-30,Actif
4476,4476,M,22,18-25,Abidjan,Mobile Money,Nouveau,2024-02-07,Actif
4477,4477,M,29,26-35,Bouaké,Mobile Money,Nouveau,2024-01-10,Actif
4478,4478,F,30,26-35,Abidjan,Boutique,Occasionnel,2022-06-16,Actif
4479,4479,M,20,18-25,Man,Mobile Money,Régulier,2023-10-01,Inactif
4480,4480,M,38,36-45,Abengourou,Partenaire,Régulier,2023-08-25,Actif
4481,4481,F,28,26-35,Daloa,Mobile Money,VIP,2023-10-03,Inactif
4482,4482,M,30,26-35,Man,Mobile Money,Nouveau,2023-01-08,Actif
4483,4483,M,27,26-35,Abidjan,Boutique,Occasionnel,2024-01-03,Actif
4484,4484,F,66,56+,Yamoussoukro,Réseaux sociaux,Fidèle,2024-08-27,Actif
4485,4485,M,26,26-35,Abidjan,Boutique,Régulier,2023-10-25,Actif
4486,4486,F,18,18-25,Abidjan,Mobile Money,Occasionnel,2024-08-13,Actif
4487,4487,M,18,18-25,Abidjan,Boutique,Fidèle,2024-04-24,Actif
4488,4488,F,42,36-45,Daloa,Boutique,Nouveau,2022-12-10,Actif
4489,4489,F,48,46-55,Yamoussoukro,Boutique,Nouveau,2024-03-16,Actif
4490,4490,M,26,26-35,Korhogo,Partenaire,Nouveau,2024-01-06,Actif
4491,4491,M,48,46-55,Bouaké,Partenaire,Fidèle,2024-10-30,Actif
4492,4492,M,42,36-45,Man,Boutique,Fidèle,2023-01-06,Actif
4493,4493,M,31,26-35,Korhogo,Mobile Money,Nouveau,2022-06-29,Actif
4494,4494,F,31,26-35,San-Pédro,Boutique,Occasionnel,2024-01-13,Actif
4495,4495,F,35,26-35,Abidjan,Partenaire,Occasionnel,2023-11-24,Actif
4496,4496,F,43,36-45,Abidjan,Partenaire,Nouveau,2023-11-04,Actif
4497,4497,F,38,36-45,Daloa,Mobile Money,Fidèle,2024-03-21,Actif
4498,4498,F,26,26-35,Gagnoa,Mobile Money,Occasionnel,2023-07-14,Actif
4499,4499,M,32,26-35,Abidjan,Mobile Money,Fidèle,2022-02-03,Actif
4500,4500,M,55,46-55,Abidjan,Réseaux sociaux,Régulier,2024-08-19,Inactif
4501,4501,F,36,36-45,Abidjan,Boutique,Nouveau,2022-10-31,Actif
4502,4502,F,43,36-45,Abidjan,Mobile Money,Régulier,2022-09-27,Actif
4503,4503,M,39,36-45,San-Pédro,Mobile Money,Régulier,2024-06-10,Actif
4504,4504,F,37,36-45,Abidjan,Mobile Money,Nouveau,2024-05-23,Inactif
4505,4505,F,35,26-35,Abidjan,Réseaux sociaux,Nouveau,2023-07-08,Actif
4506,4506,F,43,36-45,Yamoussoukro,Boutique,Fidèle,2024-01-26,Inactif
4507,4507,F,41,36-45,Abidjan,Mobile Money,Régulier,2022-03-30,Inactif
4508,4508,F,36,36-45,Abidjan,Site Web,Régulier,2022-11-04,Actif
4509,4509,M,26,26-35,Bouaké,Site Web,Nouveau,2022-09-23,Actif
4510,4510,F,38,36-45,Abidjan,Site Web,Régulier,2023-04-07,Actif
4511,4511,M,33,26-35,Abengourou,Réseaux sociaux,Régulier,2023-01-27,Inactif
4512,4512,F,30,26-35,Daloa,Mobile Money,Nouveau,2022-03-17,Inactif
4513,4513,M,63,56+,Abengourou,Mobile Money,Nouveau,2024-01-25,Inactif
4514,4514,F,18,18-25,Abidjan,Mobile Money,Occasionnel,2023-10-17,Inactif
4515,4515,F,44,36-45,Daloa,Site Web,Régulier,2023-02-20,Actif
4516,4516,F,24,18-25,Bouaké,Partenaire,Nouveau,2024-08-30,Actif
4517,4517,F,35,26-35,Yamoussoukro,Mobile Money,Fidèle,2023-01-31,Actif
4518,4518,F,62,56+,Abidjan,Site Web,Nouveau,2022-05-10,Actif
4519,4519,M,23,18-25,Abidjan,Site Web,Fidèle,2024-07-17,Actif
4520,4520,F,26,26-35,Abidjan,Partenaire,Nouveau,2022-05-25,Actif
4521,4521,F,33,26-35,San-Pédro,Boutique,Régulier,2022-03-20,Actif
4522,4522,F,24,18-25,San-Pédro,Mobile Money,Occasionnel,2023-06-04,Actif
4523,4523,M,43,36-45,Abidjan,Site Web,Régulier,2023-09-27,Actif
4524,4524,M,28,26-35,Bouaké,Réseaux sociaux,VIP,2022-11-04,Actif
4525,4525,M,41,36-45,Daloa,Site Web,Nouveau,2024-07-07,Actif
4526,4526,M,19,18-25,Bouaké,Réseaux sociaux,Nouveau,2022-10-31,Actif
4527,4527,M,18,18-25,Abidjan,Boutique,Nouveau,2024-11-21,Actif
4528,4528,M,31,26-35,Korhogo,Site Web,Occasionnel,2023-12-01,Actif
4529,4529,F,18,18-25,Bouaké,Mobile Money,Régulier,2022-07-22,Actif
4530,4530,M,50,46-55,Yamoussoukro,Boutique,Nouveau,2023-03-26,Actif
4531,4531,M,18,18-25,Yamoussoukro,Mobile Money,Régulier,2022-03-25,Actif
4532,4532,F,22,18-25,Yamoussoukro,Mobile Money,Occasionnel,2024-07-13,Actif
4533,4533,M,38,36-45,Abidjan,Mobile Money,Fidèle,2023-12-11,Actif
4534,4534,F,27,26-35,Man,Site Web,Occasionnel,2023-04-15,Actif
4535,4535,F,18,18-25,Abidjan,Réseaux sociaux,VIP,2024-01-14,Inactif
4536,4536,F,56,56+,San-Pédro,Mobile Money,Occasionnel,2023-11-05,Actif
4537,4537,M,22,18-25,Korhogo,Boutique,VIP,2023-10-19,Actif
4538,4538,M,31,26-35,Yamoussoukro,Mobile Money,Régulier,2023-03-12,Inactif
4539,4539,F,31,26-35,Bouaké,Boutique,Nouveau,2023-01-20,Actif
4540,4540,F,41,36-45,Abidjan,Mobile Money,Régulier,2022-10-08,Actif
4541,4541,F,39,36-45,Abidjan,Boutique,Occasionnel,2024-05-11,Actif
4542,4542,F,24,18-25,Bouaké,Réseaux sociaux,Nouveau,2023-06-01,Actif
4543,4543,M,30,26-35,Abidjan,Boutique,Occasionnel,2023-05-29,Actif
4544,4544,F,31,26-35,Abidjan,Site Web,Fidèle,2024-02-28,Actif
4545,4545,F,42,36-45,Abengourou,Site Web,Régulier,2023-08-05,Actif
4546,4546,F,21,18-25,Abidjan,Mobile Money,Nouveau,2024-11-09,Actif
4547,4547,M,56,56+,Abidjan,Boutique,Fidèle,2022-09-21,Inactif
4548,4548,F,25,18-25,Abidjan,Mobile Money,Occasionnel,2022-02-16,Actif
4549,4549,M,33,26-35,Bouaké,Boutique,Nouveau,2023-04-07,Inactif
4550,4550,F,21,18-25,Abidjan,Réseaux sociaux,Nouveau,2023-08-06,Actif
4551,4551,F,19,18-25,Daloa,Boutique,Nouveau,2024-06-18,Actif
4552,4552,M,24,18-25,Abidjan,Boutique,Régulier,2023-11-28,Actif
4553,4553,F,23,18-25,Abidjan,Mobile Money,Nouveau,2024-10-25,Actif
4554,4554,M,29,26-35,Abidjan,Mobile Money,Nouveau,2022-04-04,Actif
4555,4555,F,23,18-25,Abidjan,Partenaire,Occasionnel,2023-08-12,Actif
4556,4556,M,41,36-45,San-Pédro,Mobile Money,Fidèle,2024-06-26,Actif
4557,4557,M,25,18-25,Abidjan,Site Web,Régulier,2023-07-04,Actif
4558,4558,M,24,18-25,Abidjan,Mobile Money,Occasionnel,2022-10-30,Actif
4559,4559,F,29,26-35,Abidjan,Mobile Money,Régulier,2024-04-21,Actif
4560,4560,M,44,36-45,Abidjan,Mobile Money,Nouveau,2024-08-16,Actif
4561,4561,M,36,36-45,Abidjan,Réseaux sociaux,Fidèle,2022-10-11,Actif
4562,4562,F,32,26-35,Abidjan,Mobile Money,Nouveau,2023-08-29,Actif
4563,4563,F,18,18-25,Divo,Site Web,Nouveau,2024-05-31,Actif
4564,4564,M,21,18-25,Abidjan,Mobile Money,Occasionnel,2022-06-16,Actif
4565,4565,F,19,18-25,Bouaké,Site Web,Nouveau,2022-01-13,Inactif
4566,4566,M,48,46-55,Yamoussoukro,Boutique,Nouveau,2024-03-20,Actif
4567,4567,M,39,36-45,Abidjan,Site Web,Régulier,2024-04-03,Actif
4568,4568,F,24,18-25,Bouaké,Mobile Money,Occasionnel,2022-06-22,Inactif
4569,4569,M,27,26-35,Korhogo,Mobile Money,Nouveau,2023-10-16,Actif
4570,4570,M,24,18-25,Daloa,Réseaux sociaux,Régulier,2024-02-28,Actif
4571,4571,F,24,18-25,Man,Boutique,Régulier,2024-11-20,Actif
4572,4572,M,39,36-45,Yamoussoukro,Mobile Money,Fidèle,2024-06-03,Actif
4573,4573,F,30,26-35,Abidjan,Boutique,Nouveau,2022-08-29,Actif
4574,4574,F,56,56+,Man,Mobile Money,Fidèle,2023-09-23,Inactif
4575,4575,M,47,46-55,Abidjan,Boutique,Régulier,2024-03-13,Actif
4576,4576,F,48,46-55,Bouaké,Boutique,Occasionnel,2022-10-24,Actif
4577,4577,M,41,36-45,Daloa,Mobile Money,Nouveau,2022-06-28,Actif
4578,4578,F,29,26-35,Korhogo,Boutique,Occasionnel,2023-04-24,Actif
4579,4579,F,40,36-45,Man,Site Web,Nouveau,2024-02-27,Inactif
4580,4580,F,30,26-35,Abidjan,Partenaire,Régulier,2023-08-02,Inactif
4581,4581,M,51,46-55,Yamoussoukro,Site Web,Régulier,2023-10-24,Inactif
4582,4582,M,38,36-45,Abidjan,Boutique,Nouveau,2023-12-31,Actif
4583,4583,M,36,36-45,Daloa,Site Web,Nouveau,2024-11-12,Inactif
4584,4584,M,35,26-35,Yamoussoukro,Mobile Money,Fidèle,2023-11-26,Actif
4585,4585,M,53,46-55,Abidjan,Site Web,Occasionnel,2022-05-28,Actif
4586,4586,M,18,18-25,San-Pédro,Mobile Money,Occasionnel,2023-03-15,Actif
4587,4587,F,54,46-55,Abidjan,Mobile Money,VIP,2022-07-06,Actif
4588,4588,M,31,26-35,Abidjan,Site Web,Nouveau,2024-04-10,Actif
4589,4589,M,18,18-25,Gagnoa,Mobile Money,Régulier,2024-12-27,Actif
4590,4590,M,25,18-25,Yamoussoukro,Site Web,Régulier,2024-04-24,Inactif
4591,4591,F,18,18-25,Bouaké,Site Web,Nouveau,2022-09-27,Actif
4592,4592,F,41,36-45,Abidjan,Mobile Money,Nouveau,2024-02-02,Actif
4593,4593,M,22,18-25,Abidjan,Boutique,Fidèle,2022-01-24,Actif
4594,4594,F,35,26-35,Abidjan,Site Web,Nouveau,2022-10-26,Actif
4595,4595,F,46,46-55,Abidjan,Site Web,Nouveau,2022-11-29,Actif
4596,4596,M,26,26-35,Abidjan,Réseaux sociaux,Occasionnel,2023-05-29,Actif
4597,4597,F,31,26-35,Abidjan,Mobile Money,Régulier,2022-12-17,Actif
4598,4598,F,19,18-25,Yamoussoukro,Réseaux sociaux,Occasionnel,2023-04-19,Actif
4599,4599,F,29,26-35,Abidjan,Boutique,Nouveau,2022-01-11,Inactif
4600,4600,F,62,56+,Bouaké,Mobile Money,Occasionnel,2024-06-13,Inactif
4601,4601,M,42,36-45,Man,Site Web,Occasionnel,2023-03-10,Actif
4602,4602,M,31,26-35,Abidjan,Mobile Money,Régulier,2024-06-03,Actif
4603,4603,M,27,26-35,Yamoussoukro,Mobile Money,Fidèle,2022-03-05,Actif
4604,4604,M,33,26-35,Abidjan,Mobile Money,Nouveau,2024-08-06,Actif
4605,4605,M,35,26-35,Abidjan,Réseaux sociaux,Régulier,2023-11-17,Actif
4606,4606,F,29,26-35,Daloa,Réseaux sociaux,Régulier,2022-09-11,Actif
4607,4607,M,39,36-45,Abidjan,Partenaire,Régulier,2024-04-04,Actif
4608,4608,F,23,18-25,Abidjan,Mobile Money,Occasionnel,2024-03-30,Actif
4609,4609,F,23,18-25,Korhogo,Boutique,Nouveau,2024-03-06,Inactif
4610,4610,M,38,36-45,Abidjan,Réseaux sociaux,Régulier,2024-08-11,Actif
4611,4611,M,21,18-25,Yamoussoukro,Mobile Money,Régulier,2024-11-10,Actif
4612,4612,F,42,36-45,Bouaké,Boutique,Régulier,2022-07-02,Inactif
4613,4613,M,33,26-35,Abidjan,Mobile Money,Nouveau,2022-11-06,Actif
4614,4614,F,18,18-25,Daloa,Boutique,Nouveau,2022-02-13,Actif
4615,4615,F,35,26-35,Abidjan,Site Web,Nouveau,2022-03-14,Actif
4616,4616,F,18,18-25,Abidjan,Mobile Money,Nouveau,2022-04-26,Actif
4617,4617,F,41,36-45,Divo,Mobile Money,Nouveau,2024-01-28,Actif
4618,4618,M,31,26-35,Abidjan,Site Web,Nouveau,2023-10-26,Actif
4619,4619,F,54,46-55,Daloa,Site Web,Nouveau,2022-02-08,Actif
4620,4620,F,45,36-45,Abidjan,Mobile Money,Nouveau,2023-04-07,Actif
4621,4621,F,22,18-25,Abidjan,Mobile Money,VIP,2022-05-01,Actif
4622,4622,M,18,18-25,Daloa,Partenaire,Occasionnel,2022-08-02,Actif
4623,4623,M,25,18-25,Yamoussoukro,Site Web,Nouveau,2022-03-02,Actif
4624,4624,M,20,18-25,Abidjan,Boutique,Régulier,2023-08-02,Actif
4625,4625,F,54,46-55,Daloa,Site Web,Occasionnel,2022-03-30,Actif
4626,4626,M,33,26-35,Abidjan,Partenaire,Nouveau,2024-05-10,Inactif
4627,4627,M,44,36-45,Abidjan,Mobile Money,Occasionnel,2024-10-17,Actif
4628,4628,F,30,26-35,Daloa,Mobile Money,Nouveau,2024-07-26,Actif
4629,4629,F,32,26-35,Bouaké,Boutique,Occasionnel,2024-06-20,Actif
4630,4630,F,33,26-35,Abidjan,Réseaux sociaux,Nouveau,2024-04-03,Actif
4631,4631,F,46,46-55,Daloa,Mobile Money,Occasionnel,2024-09-24,Actif
4632,4632,F,37,36-45,Abidjan,Mobile Money,Nouveau,2024-08-27,Actif
4633,4633,F,22,18-25,Man,Mobile Money,Nouveau,2022-08-25,Actif
4634,4634,F,51,46-55,San-Pédro,Site Web,Régulier,2023-10-24,Inactif
4635,4635,M,30,26-35,Abidjan,Site Web,Nouveau,2022-12-02,Actif
4636,4636,F,28,26-35,Abidjan,Boutique,Occasionnel,2024-07-05,Actif
4637,4637,F,18,18-25,Divo,Mobile Money,Nouveau,2022-01-12,Actif
4638,4638,M,40,36-45,Korhogo,Site Web,Régulier,2023-04-02,Actif
4639,4639,F,35,26-35,Abidjan,Mobile Money,Occasionnel,2023-02-20,Actif
4640,4640,F,35,26-35,Abidjan,Site Web,Régulier,2024-07-22,Actif
4641,4641,F,29,26-35,Abidjan,Mobile Money,Occasionnel,2022-11-19,Actif
4642,4642,F,27,26-35,Korhogo,Réseaux sociaux,VIP,2024-09-07,Actif
4643,4643,F,29,26-35,Man,Boutique,Nouveau,2023-06-28,Actif
4644,4644,F,39,36-45,San-Pédro,Site Web,Régulier,2024-01-22,Actif
4645,4645,F,41,36-45,Abidjan,Mobile Money,Occasionnel,2023-08-05,Actif
4646,4646,M,31,26-35,Korhogo,Mobile Money,Occasionnel,2023-04-17,Actif
4647,4647,M,44,36-45,Abidjan,Site Web,Régulier,2022-11-30,Actif
4648,4648,F,33,26-35,Abidjan,Boutique,VIP,2022-11-05,Inactif
4649,4649,F,28,26-35,Abidjan,Site Web,Régulier,2023-12-03,Actif
4650,4650,F,36,36-45,Abidjan,Boutique,Nouveau,2022-12-23,Inactif
4651,4651,M,19,18-25,Bouaké,Boutique,Occasionnel,2024-08-04,Actif
4652,4652,M,36,36-45,Abidjan,Réseaux sociaux,Nouveau,2022-05-25,Actif
4653,4653,F,18,18-25,Abidjan,Boutique,Régulier,2022-08-24,Actif
4654,4654,F,22,18-25,San-Pédro,Réseaux sociaux,Occasionnel,2022-02-21,Actif
4655,4655,F,18,18-25,Abidjan,Boutique,Nouveau,2024-08-03,Actif
4656,4656,M,32,26-35,Abidjan,Mobile Money,Nouveau,2023-03-30,Actif
4657,4657,M,51,46-55,Abidjan,Site Web,Fidèle,2022-02-08,Actif
4658,4658,F,32,26-35,Abidjan,Mobile Money,Nouveau,2022-02-16,Actif
4659,4659,M,41,36-45,Abidjan,Mobile Money,Nouveau,2024-10-02,Inactif
4660,4660,F,59,56+,Yamoussoukro,Mobile Money,Nouveau,2024-08-22,Actif
4661,4661,M,38,36-45,Abidjan,Boutique,Occasionnel,2022-10-31,Inactif
4662,4662,M,25,18-25,Abidjan,Site Web,Nouveau,2023-12-13,Inactif
4663,4663,F,27,26-35,San-Pédro,Mobile Money,Régulier,2022-10-04,Actif
4664,4664,F,34,26-35,Abidjan,Mobile Money,Nouveau,2024-07-12,Actif
4665,4665,M,27,26-35,Daloa,Mobile Money,Nouveau,2024-02-23,Actif
4666,4666,F,27,26-35,Abidjan,Mobile Money,Nouveau,2023-05-02,Actif
4667,4667,M,44,36-45,Man,Mobile Money,Nouveau,2024-10-13,Inactif
4668,4668,F,45,36-45,Abidjan,Mobile Money,Régulier,2022-09-03,Inactif
4669,4669,M,18,18-25,Bouaké,Réseaux sociaux,Nouveau,2024-12-27,Actif
4670,4670,F,25,18-25,Bouaké,Site Web,Régulier,2022-11-14,Actif
4671,4671,F,28,26-35,Bouaké,Mobile Money,Occasionnel,2024-08-31,Actif
4672,4672,F,40,36-45,San-Pédro,Mobile Money,Nouveau,2024-07-24,Actif
4673,4673,F,46,46-55,Abidjan,Mobile Money,Nouveau,2023-09-09,Actif
4674,4674,F,63,56+,Abidjan,Boutique,Occasionnel,2022-05-14,Actif
4675,4675,M,28,26-35,Korhogo,Boutique,Occasionnel,2024-04-02,Actif
4676,4676,F,29,26-35,Korhogo,Réseaux sociaux,Occasionnel,2024-02-04,Actif
4677,4677,F,40,36-45,Abidjan,Site Web,Régulier,2024-08-05,Actif
